run,distance_to_stop_m,speed_mps,latency_ms,raw_output
34,109.66131516669083,1.9153948103586895,194.74580499809235,NOTIFY|Distance to stop exceeds 99 meters with slow speed.
35,7.461119786215822,11.501090907588093,200.66746801603585,WARNING|Stop in less than 25 meters at 11.5 m/s.
36,4.972777544118326,6.730449346640663,195.03216003067791,WARNING|Stop in 20.03 meters at 2.5 m/s.
37,110.32695963251214,14.015276615350048,206.95655199233443,NOTIFY|Distance to stop exceeds 99 meters at 14.02 m/s.
38,22.962337359892558,10.781002520284122,207.0848389994353,WARNING|Stop in 2.04m at 0.00m/s
39,50.19476742385832,16.72377509276311,207.84608100075275,WARNING|Distance to stop is 50.19 meters at 16.72 m/s.
40,52.394523103380585,4.3356886640501955,226.7925930209458,WARNING|Speed too high (4.34 m/s) for distance to stop (52.39 m).
41,23.673736132449854,1.541762137221818,229.2393219540827,"ACTUATE|Stop now, slow down from 1.54 m/s within 23.67 meters."
42,58.16023253420089,17.603720886192015,192.54347903188318,WARNING|Speed too high for distance to stop (58.16m)
43,19.145860732674695,2.3110463609957304,229.79212499922141,"ACTUATE|Stop now, distance to stop is 19.15 meters at 2.31 m/s."
44,59.468486797049906,2.9722852615342976,229.45940197678283,WARNING|Speed too high (2.97 m/s) for distance to stop (59.47 m).
45,21.810826027131437,7.616482923615965,226.18811501888558,"ACTUATE|Stop now, distance to stop is 21.81 meters at 7.62 m/s."
46,118.50718335304572,13.5947735394445,176.24796996824443,NOTIFY|Distance to stop is more than 99 meters.
47,5.028776584742397,5.610893243416109,194.30995703442022,WARNING|Stop in 20.97m at 2.45m/s
48,16.246951440986336,7.885801510461073,199.7045970056206,WARNING|Stop in 8.75m at 2.11m/s
49,11.287153534778243,4.462301045988143,206.38985198456794,WARNING|Stop in 11.29 meters at 4.46 m/s.
50,106.09979680509656,10.589556932230199,182.56692396244034,"NOTIFY|Distance to stop exceeds 99 meters, slow down now!"
51,111.35724240261737,0.1294351017316837,181.005823018495,"NOTIFY|Distance to stop is too far, slow down now!"
52,15.777573931752473,4.120952108600779,243.4535389766097,"ACTUATE|Stop now, distance to stop is 15.78 meters at 4.12 m/s."
53,117.05234340532868,1.275432297995762,204.47456900728866,NOTIFY|Distance to stop exceeds 99 meters at 1.28 m/s.
54,104.84802254325548,8.737460984708832,223.95201597828418,NOTIFY|Distance to stop is 104.85 meters at a speed of 8.74 m/s.
55,3.307796218125625,16.839256330452077,208.39105400955305,WARNING|Distance to stop is 3.31 meters at 16.84 m/s.
56,14.405291243022496,4.373950363123042,233.08019601972774,"ACTUATE|Stop now, distance to stop is 14.41 meters at 4.37 m/s."
57,58.074969977666434,3.4273784585137985,224.3508910178207,WARNING|Speed too low for distance to stop (58.07m) at 3.43m/s.
58,112.83863773980792,6.3773561986119685,186.51082599535584,"NOTIFY|Distance to stop exceeds 99 meters, slow down now!"
59,54.67024668036675,13.123365290277311,195.13866596389562,WARNING|Speed too high for distance to stop (54.67m)
60,16.33638720664479,11.63123552330972,201.8214960116893,WARNING|Distance to stop is 16.34 meters at 11.63 m/s.
61,107.45504692414764,6.1074468971093365,129.05051198322326,NONE|MSG
62,104.221783012326,3.4237603519346074,192.53239501267672,"NOTIFY|Distance to stop is 104.22 meters, slow down!"
63,51.40182297094775,3.302784644170199,217.8662329679355,WARNING|Speed too low for distance to stop (51.4m) at 3.3m/s.
64,52.49806447882101,16.61878078696823,208.9905960019678,WARNING|Speed too high for distance to stop safely (52.5m)
65,58.08022244731703,15.40740406443071,237.66881600022316,WARNING|Speed too high for distance to stop (58.08m) at 15.41 m/s.
66,100.0623549200225,17.98708443142908,200.52641700021923,NOTIFY|Distance to stop exceeds 99 meters at 17.99 m/s.
67,119.34892140297978,16.674605694146297,205.3782120347023,NOTIFY|Distance to stop exceeds 99 meters at 16.67 m/s.
68,102.49253332268219,8.741540258112932,197.93909596046433,"NOTIFY|Distance to stop is 102.49 meters, slow down!"
69,117.15765827463453,16.243971579189875,213.00912101287395,NOTIFY|Distance to stop exceeds 99 meters at 16.24 m/s.
70,106.95843549851524,17.73555918803507,206.86015498358756,NOTIFY|Distance to stop exceeds 99 meters at 17.74 m/s.
71,59.26518073559333,14.132328422294188,230.3792079910636,WARNING|Speed too high for distance to stop (59.27m) at 14.13 m/s.
72,54.23007485990163,17.231717535474118,193.52524896385148,WARNING|Speed too high for distance to stop safely (54.23m)
73,16.546782798768632,8.76008540977793,210.53302800282836,WARNING|Stop in 16.55 meters at 8.76 m/s.
74,105.23086433538585,17.436768569444858,183.77292796503752,NOTIFY|Distance to stop exceeds 99 meters at high speed.
75,18.393429469726087,1.0972362865772847,238.29696199391037,"ACTUATE|Stop now, distance to stop is 18.39 meters at 1.10 m/s."
76,50.57165272907483,10.515196700261482,234.8526669666171,WARNING|Speed too high for distance to stop safely (50.57m) at 10.52m/s.
77,22.98467827080188,9.560270434869743,200.99775202106684,WARNING|Stop in 2.02 meters at 0.00 m/s.
78,119.17635696876346,1.4420063743305638,191.38450699392706,NOTIFY|Distance to stop exceeds 99 meters with low speed.
79,100.43894798677964,1.2232955407636303,209.8076639813371,NOTIFY|Distance to stop is 100.44 meters at 1.22 m/s.
80,107.47928657768382,16.94873029012361,186.2344840192236,"NOTIFY|Distance to stop is too far, slow down now!"
81,6.1553836947156215,10.701344763601941,198.08129203738645,WARNING|Stop in 18.84m at 2.54m/s
82,2.049585137371887,11.832716960505405,168.1083919829689,"WARNING|Distance to stop is too short, slow down now!"
83,13.069567888298971,16.82471263925569,213.34248495986685,WARNING|Distance to stop is 13.07 meters at 16.82 m/s.
84,113.06424547016641,5.65530953032037,195.63152501359582,NOTIFY|Distance to stop exceeds 99 meters with slow speed.
85,53.957858467912544,12.090424013279483,192.26987601723522,WARNING|Speed too high to stop in time (53.96m)
86,54.57224572570452,16.722329970699256,190.79546799184754,WARNING|Speed too high for distance to stop safely (54.57m)
87,99.19562459456917,11.18086659887567,195.24937000824139,"NOTIFY|Distance to stop is 99.20 meters, slow down!"
88,24.90241119637736,1.318692979793394,209.0426969807595,"ACTUATE|Stop now, slow down from 1.32 m/s to avoid collision."
89,109.62357857502407,2.3842182665964113,188.04589798673987,"NOTIFY|Distance to stop exceeds 99 meters, slow down now!"
90,58.808641736864395,15.82686436472177,189.39668399980292,WARNING|Speed too high for distance to stop (58.81m)
91,52.849873912166565,7.887322314138777,197.14604801265523,WARNING|Speed too high for distance to stop safely (52.85m)
92,17.588498127184273,11.010199783067103,200.21006400929764,WARNING|Stop in 7.41m at 2.51m/s
93,13.223517315056752,12.021537666826504,220.7270390354097,"WARNING|Distance to stop is 13.22m, slow down to 5m/s or faster."
94,7.484468804999447,11.94099686938939,193.2907230220735,WARNING|Stop in 17.52m at 2.5m/s
95,104.55378435122968,16.014828726102763,208.92284397268668,NOTIFY|Distance to stop exceeds 99 meters at 16.01 m/s.
96,13.830591022120398,4.902267821666694,189.78385697118938,WARNING|Distance to stop is 13.83m at 4.90m/s
97,5.2657413701735765,6.171845180278655,197.27464200695977,WARNING|Distance to stop is 5.27 meters at 6.17 m/s.
98,15.855948972126994,4.75171022934737,223.0790019966662,"ACTUATE|Stop now, distance to stop is 15.86 meters at 4.75 m/s."
99,52.51121252069894,16.346862831934295,180.10259402217343,WARNING|Speed too high for distance to stop safely (52.51m)
100,100.9382678219674,7.6243639061470745,199.47624899214134,NOTIFY|Distance to stop is 100.94 meters at 7.62 m/s.
101,50.4408676179905,6.004017694891587,213.06067396653816,WARNING|Speed too high for distance to stop safely (50.44m) at 6.00m/s.
102,112.37938092332897,4.715194723818268,185.66851201467216,NOTIFY|Distance to stop exceeds 99 meters at 4.72 m/s.
103,11.045887796521264,12.702014041679833,183.24451800435781,WARNING|Stop in less than 25 meters at 12.7 m/s.
104,0.24174249020849914,1.3543894813278068,181.280073011294,WARNING|Distance to stop is 24 meters at 1.35 m/s.
105,22.59821428899733,9.820625205699402,181.16263201227412,WARNING|Stop in 2.4 meters at 0.18 m/s.
106,55.825095664897944,2.6656881402146877,223.32613199250773,WARNING|Speed too high (2.67 m/s) for distance to stop (55.83 m).
107,99.87840602154601,6.563727275890608,226.3485380099155,NOTIFY|Notify to stop at 99.88 meters with a speed of 6.56 m/s.
108,117.87741736705597,3.7813776901155727,188.6610240326263,"NOTIFY|Distance to stop exceeds 99 meters, slow down now!"
109,113.00560162334641,6.36621542306313,180.60610903194174,"NOTIFY|Distance to stop exceeds 99 meters, slow down now!"
110,22.103367536275222,7.314793016978102,218.96182204363868,"ACTUATE|Stop now, distance to stop is 22.1 meters at 7.3 m/s."
111,18.73694027858848,16.66374880625202,182.1758720325306,WARNING|Stop in 17.26m at 2.22m/s
112,117.15671962061924,17.571708592757332,185.3022199939005,NOTIFY|Distance to stop exceeds 99 meters at 17.57 m/s.
113,117.50974029792981,0.44615451416739704,175.10559601942077,"NONE|Distance to stop is far enough, no need to actuate."
114,23.11218238103864,14.082956930657371,221.8287150026299,"ACTUATE|Stop now, distance to stop is 23.11 meters at 14.08 m/s."
115,58.02235138937139,15.55315251075503,177.02431802172214,WARNING|Speed too high for distance to stop (58.02m)
116,104.60291990148392,14.17274116443848,169.15400803554803,"NOTIFY|Distance to stop exceeds 99 meters, slow down now!"
117,107.03337617453562,0.6970429379841561,174.18022203492,"NONE|Distance to stop is beyond the threshold, no action needed."
118,52.22433717545665,14.698558900744722,218.37669296655804,WARNING|Speed too high for distance to stop (52.22m) at 14.70m/s.
119,53.496584244459186,14.769654857488117,175.6857639993541,WARNING|Speed too high for distance to stop safely (53.5m)
120,103.68139449132198,11.880597289475322,198.58767499681562,NOTIFY|Distance to stop exceeds 99 meters at 11.88 m/s.
121,53.28261951197707,15.558352956545153,185.14156102901325,WARNING|Speed too high for distance to stop safely (53.28m)
122,53.51146129082752,9.169302159504673,155.63654602738097,WARNING|Speed too high for distance to stop safely.
123,24.528742179956502,9.651883184616993,179.59805199643597,WARNING|Stop in 0.26m at 2.15m/s
124,101.42217678887998,17.467210998400102,204.84644395764917,NOTIFY|Distance to stop exceeds 99 meters at 17.47 m/s.
125,111.19238440851286,17.70391031189557,190.31243998324499,NOTIFY|Distance to stop exceeds 99 meters at 17.7 m/s.
126,101.27645349150893,7.822147654163598,178.83338499814272,"NOTIFY|Distance to stop exceeds 99 meters, slow down now!"
127,19.66070445509205,7.8550899096709434,186.42464600270614,WARNING|Stop in 5.34m at 2.13m/s
128,2.8911446007332615,16.191085192401594,220.03161400789395,"ACTUATE|Stop now, distance to stop is 2.89 meters at 16.19 m/s."
129,104.34917262891022,12.758135109015072,205.6524790241383,NOTIFY|Distance to stop is 104.35 meters at 12.76 m/s.
130,109.9183273198983,14.51719565460187,199.52308997744694,NOTIFY|Distance to stop is more than 99 meters at 14.52 m/s.
131,17.985749978621136,13.355101401110577,230.6271800189279,"ACTUATE|Stop now, distance to stop is 17.99 meters at 13.36 m/s."
132,4.925878227543359,7.763353193249765,207.21529802540317,WARNING|Stop in 4.93 meters at 7.76 m/s.
133,23.019271405451004,11.216797379035365,188.7494460097514,WARNING|Stop in 25 meters at 2.5 m/s.
134,21.200381987658385,12.955576734251103,226.68298898497596,"ACTUATE|Stop now, distance to stop is 21.2 meters at 12.96 m/s."
135,55.071225040352694,12.004072273903134,185.76543597737327,WARNING|Speed too high to stop in time (55.07m)
136,54.024003870577246,5.3217936454670465,231.33201099699363,WARNING|Speed too high for distance to stop safely (54.02m) at 5.32 m/s.
137,103.0286419527931,11.968729815829887,210.8611940057017,"NOTIFY|Distance to stop is 103.03 meters, slow down now!"
138,56.77317945272733,16.250499823186487,188.38780600344762,WARNING|Speed too high for distance to stop safely (56.77m)
139,14.227631371645233,7.309353037646932,201.56328001758084,WARNING|Stop in 10.77m at 2.54m/s
140,105.38137393463543,3.783288327887554,186.17673299741,"NOTIFY|Distance to stop exceeds 99 meters, slow down now!"
141,15.166539261994066,5.800486135257686,219.7792900260538,"ACTUATE|Stop now, distance to stop is 15.17 meters at 5.80 m/s."
142,54.421597993048074,3.846625217803805,184.38803096069023,WARNING|Speed too low to stop in time (54.42m)
143,57.93735399106002,17.27697606629465,182.02560598729178,WARNING|Speed too high for distance to stop safely (57.94m)
144,4.242284904951369,1.5263196610521914,232.7834409661591,"ACTUATE|Stop now, distance to stop is 4.24 meters at 1.53 m/s."
145,16.59634590762497,11.146694496522759,209.95174598647282,WARNING|Distance to stop is 16.6 meters at 11.15 m/s.
146,116.18689275526995,13.520486475733179,202.63775502098724,NOTIFY|Distance to stop exceeds 99 meters at 13.52 m/s.
147,7.760486607372882,14.518132102372785,229.6663909801282,"ACTUATE|Stop now, distance to stop is 7.76 meters at 14.52 m/s."
148,99.51293314226335,4.407165793410303,233.2101590000093,NOTIFY|Notify to stop at 99.51 meters with a speed of 4.41 m/s.
149,56.112739730606805,13.832808102003543,233.7583279586397,WARNING|Speed too high for distance to stop (56.11m) at 13.83m/s.
150,54.144410109977194,11.335776853278848,193.23489599628374,WARNING|Speed too high for distance to stop safely (54.14m)
151,114.08526422547877,6.911612413069523,132.43094796780497,NONE|MSG
152,52.43984439578439,11.809044200012114,239.9013739777729,WARNING|Speed too high for distance to stop safely (52.44m) at 11.81m/s.
153,117.7458563504387,15.487930177605385,208.64816999528557,NOTIFY|Distance to stop exceeds 99 meters at 15.49 m/s.
154,115.34682854211383,3.93914046262175,191.85251399176195,NOTIFY|Distance to stop is more than 99 meters.
155,12.94894376109352,0.9039309325315366,229.23480003373697,"WARNING|Distance to stop is 12.95m, slow down to 0.9m/s."
156,118.26687030356425,2.1844547854089194,192.63715605484322,"NOTIFY|Distance to stop exceeds 99 meters, slow down now!"
157,115.82974863616755,12.016399186554356,193.935026996769,"NOTIFY|Distance to stop exceeds 99 meters, slow down now!"
158,14.886307961735493,17.100712951976806,224.5598139706999,"WARNING|Distance to stop is 14.89m, slow down to 9m/s or less."
159,56.126523227617625,12.946931302967407,232.980867032893,WARNING|Speed too high for distance to stop (56.13m) at 12.95m/s.
160,10.668518921466388,16.323385148210043,190.83588500507176,WARNING|Stop in 14.33m at 2.5m/s
161,58.972081032332625,13.385797958872528,232.5848659966141,WARNING|Speed too high for distance to stop safely (58.97m) at 13.39 m/s.
162,54.50069757246908,13.531982157009207,189.89645899273455,WARNING|Speed too high for distance to stop (54.5m)
163,6.932783828268513,13.998147036011492,222.3143189912662,"ACTUATE|Stop now, distance to stop is 6.93 meters at 14 m/s."
164,56.267484369817815,4.94275404451569,196.97956496383995,WARNING|Speed too high for distance to stop safely (56.27m)
165,113.98444211483218,4.220884404263436,137.16253597522154,NONE|MSG
166,53.19709568418762,9.722740005332215,236.90642300061882,"WARNING|Distance to stop is 53.20m, slow down to 5m/s or faster."
167,102.16744381827482,6.894635263764087,196.48909603711218,"NOTIFY|Distance to stop exceeds 99 meters, slow down now!"
168,113.83480197558559,1.1561193128498053,201.03567600017413,NOTIFY|Distance to stop exceeds 99 meters with slow speed.
169,53.308813910380834,8.386637460320712,249.25325805088505,WARNING|Speed too high for distance to stop safely (53.31m) at 8.39m/s.
170,103.34352217980262,7.562583319921661,206.34160802001134,NOTIFY|Distance to stop exceeds 99 meters at 7.56 m/s.
171,23.651550839752513,0.35157522127908813,215.45759902801365,"ACTUATE|Stop now, slow down from 0.35 m/s to avoid collision."
172,9.509525723192791,0.1061295045118753,215.6091199722141,WARNING|Distance to stop is 9.51 meters at 0.11 m/s.
173,52.98612652372383,7.019759665146939,193.02242598496377,WARNING|Speed too high for distance to stop safely (52.99m)
174,55.382205676102316,13.22341309361444,194.81248798547313,WARNING|Speed too high for distance to stop safely (13.22 m/s)
175,22.44528368497988,8.788130595904509,198.51012900471687,WARNING|Stop in 2.55m at 0.21m/s
176,54.358359760466364,0.5224467590408743,188.43384803039953,WARNING|Speed too low to stop in time (54.36m)
177,56.68873620622917,14.3665618395634,191.93020899547264,WARNING|Speed too high for distance to stop safely (56.69m)
178,4.12611828008772,8.413022686181582,200.27061394648626,WARNING|Stop in less than 25 meters at 8.41 m/s.
179,119.59516152789739,9.614225331585079,173.85689198272303,"NOTIFY|Distance to stop is too far, slow down now!"
180,55.91892775627911,11.933995623050903,192.11052905302495,WARNING|Speed too high for distance to stop safely (55.92m)
181,112.49774260819605,2.442590770150156,201.41650998266414,"NOTIFY|Distance to stop exceeds 99 meters, slow down now!"
182,51.81729026513432,4.682813650547485,233.755670953542,WARNING|Speed too low for distance to stop (51.82m) at 4.68m/s.
183,52.116602842114816,5.883224487863554,186.2432269845158,WARNING|Speed too high to stop in time (52.12m away)
184,52.78256615638806,17.121674157490112,186.39610899845138,WARNING|Speed too high to stop in time (52.78m)
185,52.52271531782381,1.474312189709566,186.33043800946325,WARNING|Speed too low to stop in time (52.52m)
186,114.72950948273987,0.9375409483785986,190.87020901497453,"NOTIFY|Distance to stop exceeds 99 meters, slow down now!"
187,52.24222165719748,1.2351306681498495,188.98823100607842,WARNING|Speed too low to stop in time (52.24m)
188,1.0064534385191641,0.5585399798528181,180.02877302933484,"WARNING|Distance to stop is too short, slow down now!"
189,103.1865743296132,0.3668403117659822,191.6391599806957,NOTIFY|Distance to stop exceeds 99 meters with low speed.
190,104.00944377966702,8.524099097030305,226.6377120395191,NOTIFY|Distance to stop is 104.01 meters at a speed of 8.52 m/s.
191,110.8433612205304,3.9233617363170654,194.5800900575705,"NOTIFY|Distance to stop exceeds 99 meters, slow down now!"
192,6.406092414054665,6.6401131378129445,236.7263640044257,"ACTUATE|Stop now, distance to stop is 6.41 meters at 6.64 m/s."
193,15.181187347273292,13.462661735195145,240.71117100538686,"ACTUATE|Stop now, distance to stop is 15.18 meters at 13.46 m/s."
194,115.33362960968408,2.947784583009585,188.91380401328206,"NOTIFY|Distance to stop exceeds 99 meters, slow down now!"
195,51.080987496576064,0.4622116589543883,193.12876102048904,WARNING|Speed too low to stop in time (51.08m)
196,55.75796728412414,16.344470718854,188.0522090359591,WARNING|Speed too high for distance to stop (55.76m)
197,53.966544415166275,12.870264690890432,189.04118501814082,WARNING|Speed too high to stop in time (53.97m)
198,111.4340550862469,14.95028940804573,216.14196302834898,NOTIFY|Distance to stop is 111.43 meters at 14.95 m/s.
199,101.1399274143655,13.904655929122033,211.13967697601765,NOTIFY|Distance to stop is 101.14 meters at 13.90 m/s.
200,15.010290370421103,2.1789911712116723,239.91348600247875,"ACTUATE|Stop now, distance to stop is 15.01 meters at 2.18 m/s."
201,19.56588365902549,6.249667775552082,238.32031100755557,"ACTUATE|Stop now, distance to stop is 19.57 meters at 6.25 m/s."
202,56.61521340687356,1.2412212573535293,190.58404199313372,WARNING|Speed too low to stop in time (56.62m)
203,8.530779371532079,15.292361285992392,197.8310690028593,WARNING|Stop in less than 25 meters at 15.29 m/s.
204,51.055388706439985,17.294176209862414,227.00379003072158,WARNING|Speed too high for distance to stop (51.06m) at 17.29m/s.
205,22.28937537012758,8.275308256831433,191.59289600793272,WARNING|Stop in 2.71m at 0.00m/s
206,108.14523004516121,13.208315472241054,197.91737000923604,"NOTIFY|Distance to stop is 108.15 meters, slow down now!"
207,6.752059909685021,14.547585938521607,240.63194496557117,"ACTUATE|Stop now, distance to stop is 6.75 meters at 14.55 m/s."
208,19.366036259289366,8.367727889421142,193.9805059810169,WARNING|Stop in 5.63m at 2.13m/s
209,14.811865476592542,5.801482493660128,227.46810602257028,"ACTUATE|Stop now, distance to stop is 14.81 meters at 5.80 m/s."
210,116.44535139670268,1.5599321650021392,184.56451001111418,"NONE|Distance to stop is far enough, no need to actuate."
211,52.43863439190956,8.36475239885817,225.63858900684863,WARNING|Speed too high for distance to stop (52.44m) at 8.36m/s.
212,16.70471176113734,6.055139158044755,201.2245340156369,WARNING|Stop in 8.35m at 2.53m/s
213,58.50952836312459,3.2731174288384524,189.1624160343781,WARNING|Speed too low to stop in time (58.51m)
214,106.451324289698,4.650343359456205,187.29985796380788,"NONE|Distance to stop is far enough, no need to actuate."
215,58.80319979758225,12.62130750597963,228.54116698727012,WARNING|Speed too high for distance to stop (58.8m) at 12.62 m/s.
216,55.55791027919584,9.299290530868815,193.3432060177438,WARNING|Speed too high for distance to stop safely (55.56m)
217,100.79787220111845,12.961343953875497,220.73199396254495,NOTIFY|Distance to stop is 100.8 meters at 12.96 m/s.
218,55.551762115818605,4.32583085023588,233.98020601598546,WARNING|Speed too low for distance to stop (55.55m) at 4.33m/s.
219,56.459028997409526,8.83478403141455,195.1072890078649,WARNING|Speed too high for distance to stop safely (56.46m)
220,100.95412036164811,3.9887352085055428,208.05526699405164,"NOTIFY|Distance to stop is 100.95 meters, slow down to 5 m/s."
221,6.082629096918929,11.951280388742688,205.5750780273229,WARNING|Stop in 6.08 meters at 11.95 m/s.
222,54.732604887595244,9.55659476062382,179.54654898494482,WARNING|Speed too high for distance to stop safely
223,59.96631463959332,9.906992509620213,163.5542350122705,WARNING|Speed too high for distance to stop safely.
224,57.02854942185769,4.876495685571534,189.15351905161515,WARNING|Speed too high for distance to stop safely (57.03m)
225,52.30538041298508,12.983117963869253,193.13215400325134,WARNING|Speed too high for distance to stop safely (52.31m)
226,51.195547412550525,9.645551376907497,196.43897301284596,WARNING|Speed too high for distance to stop safely (51.2m)
227,4.628746060941549,3.8949235178149024,236.0576030332595,"ACTUATE|Stop now, distance to stop is 4.63 meters at 3.89 m/s."
228,52.76499626968689,10.612564307294235,203.25817598495632,WARNING|Speed too high for distance to stop safely (52.76m)
229,14.919768512807543,17.649191348325235,217.53085003001615,WARNING|Distance to stop is 14.92 meters at 17.65 m/s.
230,105.22117572856803,6.4958592446889565,132.2886060224846,NONE|MSG
231,50.14148367256064,9.61443160681794,208.37433001725003,WARNING|Distance to stop is 50.14 meters at 9.61 m/s.
232,50.455157009832185,0.9814683643017801,203.24699697084725,WARNING|Distance to stop is 50.46 meters at 0.98 m/s.
233,56.974173929101944,2.2730308732513604,219.66834703925997,WARNING|Speed too high (2.27 m/s) for distance to stop (56.97 m).
234,51.02587646787761,0.2207772607591434,183.38170798961073,WARNING|Speed too low to stop in time (51.03m)
235,54.6939694493051,7.928438366448185,192.289378028363,WARNING|Speed too high to stop in time (54.69m)
236,119.27545050590419,4.544611028873507,198.40358302462846,"NOTIFY|Distance to stop exceeds 99 meters, slow down now!"
237,51.14087140724924,1.1761818320507846,191.6825029766187,WARNING|Speed too low to stop in time (51.14m)
238,50.740821702556396,11.330022725135969,167.14285098714754,WARNING|Speed too high for distance to stop safely.
239,102.18626714597008,14.600557372950856,195.958819007501,"NOTIFY|Distance to stop is 102.19 meters, slow down now!"
240,50.8518090839623,4.46743719378209,220.85673903347924,WARNING|Distance to stop is 50.85 meters at a speed of 4.47 m/s.
241,19.111086133154856,10.91371772237333,197.6449809735641,WARNING|Stop in 5.89m at 2.51m/s
242,5.642178426625866,9.406305632343921,195.4383059637621,WARNING|Stop in 19.36m at 2.14m/s
243,59.08504377623804,5.352356385312973,232.38451796351,WARNING|Speed too high for distance to stop (59.09m) at 5.35m/s.
244,24.75078151166995,5.496844397748487,223.56206900440156,"ACTUATE|Stop now, slow down from 5.50 m/s within 24.75 meters."
245,1.505757609313521,17.281957993817386,174.86415500752628,"WARNING|Distance to stop is too short, slow down now!"
246,118.89939420683294,3.740182304823924,195.8487640367821,"NOTIFY|Distance to stop exceeds 99 meters, slow down now!"
247,104.55756863109016,1.4613743784057174,198.61949002370238,NOTIFY|Distance to stop exceeds 99 meters with low speed.
248,102.65008451485512,1.3511676402210226,194.13923402316868,NOTIFY|Distance to stop exceeds 99 meters with slow speed.
249,107.57886902586056,12.40868044412584,200.82177699077874,NOTIFY|Distance to stop exceeds 99 meters at 12.41 m/s.
250,52.91259289031028,4.166572222008465,204.5285159838386,WARNING|Speed too high for distance to stop safely (4.17 m/s).
251,7.067959327807194,15.472921164129405,234.39466900890693,"ACTUATE|Stop now, distance to stop is 7.07 meters at 15.47 m/s."
252,113.4350833214961,16.630398800685875,212.2527869651094,NOTIFY|Distance to stop exceeds 99 meters at 16.63 m/s.
253,14.744739730131446,14.47030224506581,185.29555900022388,WARNING|You must stop within 25 meters at this speed.
